sub,run,condition,gain,loss,RT,accept,response_int,participant_response
002,04,equalRange,20,14,1.039,1,4.0,strongly_accept
002,04,equalRange,10,20,0.937,0,1.0,strongly_reject
002,04,equalRange,8,6,1.247,0,2.0,weakly_reject
002,04,equalRange,5,9,0.936,0,2.0,weakly_reject
002,04,equalRange,7,6,0.937,0,2.0,weakly_reject
002,04,equalRange,15,17,1.142,1,3.0,weakly_accept
002,04,equalRange,13,18,1.146,0,2.0,weakly_reject
002,04,equalRange,17,14,1.453,1,3.0,weakly_accept
002,04,equalRange,16,11,1.248,1,3.0,weakly_accept
002,04,equalRange,11,8,1.455,1,3.0,weakly_accept
002,04,equalRange,18,15,1.248,1,4.0,strongly_accept
002,04,equalRange,12,14,1.352,0,2.0,weakly_reject
002,04,equalRange,11,18,1.143,0,2.0,weakly_reject
002,04,equalRange,20,5,0.83,1,4.0,strongly_accept
002,04,equalRange,12,7,1.455,1,3.0,weakly_accept
002,04,equalRange,6,11,1.04,0,2.0,weakly_reject
002,04,equalRange,6,16,1.142,0,1.0,strongly_reject
002,04,equalRange,9,10,1.041,0,1.0,strongly_reject
002,04,equalRange,15,13,1.144,1,3.0,weakly_accept
002,04,equalRange,10,11,1.143,0,2.0,weakly_reject
002,04,equalRange,10,17,1.25,0,1.0,strongly_reject
002,04,equalRange,7,20,0.831,0,1.0,strongly_reject
002,04,equalRange,16,20,0.833,0,1.0,strongly_reject
002,04,equalRange,18,19,1.664,1,3.0,weakly_accept
002,04,equalRange,16,8,1.87,1,3.0,weakly_accept
002,04,equalRange,8,16,0.937,0,1.0,strongly_reject
002,04,equalRange,19,20,1.455,1,4.0,strongly_accept
002,04,equalRange,18,10,1.143,1,4.0,strongly_accept
002,04,equalRange,18,14,1.145,1,4.0,strongly_accept
002,04,equalRange,15,12,1.768,1,3.0,weakly_accept
002,04,equalRange,6,18,1.455,0,1.0,strongly_reject
002,04,equalRange,7,19,0.832,0,1.0,strongly_reject
002,04,equalRange,18,17,1.249,1,4.0,strongly_accept
002,04,equalRange,7,8,1.041,0,1.0,strongly_reject
002,04,equalRange,14,8,1.144,1,3.0,weakly_accept
002,04,equalRange,17,6,1.143,1,4.0,strongly_accept
002,04,equalRange,12,18,1.662,1,3.0,weakly_accept
002,04,equalRange,16,12,1.56,1,3.0,weakly_accept
002,04,equalRange,16,9,1.038,1,3.0,weakly_accept
002,04,equalRange,20,10,0.937,1,4.0,strongly_accept
002,04,equalRange,5,15,1.041,0,1.0,strongly_reject
002,04,equalRange,7,14,1.146,0,1.0,strongly_reject
002,04,equalRange,15,19,1.248,1,4.0,strongly_accept
002,04,equalRange,9,13,1.04,0,1.0,strongly_reject
002,04,equalRange,10,16,1.453,0,1.0,strongly_reject
002,04,equalRange,10,15,1.037,0,1.0,strongly_reject
002,04,equalRange,11,10,1.145,0,1.0,strongly_reject
002,04,equalRange,18,11,1.041,1,4.0,strongly_accept
002,04,equalRange,19,7,0.833,1,4.0,strongly_accept
002,04,equalRange,19,19,0.935,1,4.0,strongly_accept
002,04,equalRange,10,6,1.349,1,3.0,weakly_accept
002,04,equalRange,15,8,1.248,1,3.0,weakly_accept
002,04,equalRange,6,6,1.246,0,2.0,weakly_reject
002,04,equalRange,11,7,1.247,1,3.0,weakly_accept
002,04,equalRange,15,16,1.351,0,2.0,weakly_reject
002,04,equalRange,7,10,1.665,0,2.0,weakly_reject
002,04,equalRange,13,7,1.455,1,3.0,weakly_accept
002,04,equalRange,16,15,1.35,1,3.0,weakly_accept
002,04,equalRange,14,16,1.661,0,2.0,weakly_reject
002,04,equalRange,10,10,1.249,0,2.0,weakly_reject
002,04,equalRange,18,9,1.141,1,4.0,strongly_accept
002,04,equalRange,17,5,1.558,1,4.0,strongly_accept
002,04,equalRange,8,12,1.249,0,1.0,strongly_reject
002,04,equalRange,8,19,0.938,0,1.0,strongly_reject
003,01,equalIndifference,14,14,1.247,1,4.0,strongly_accept
003,01,equalIndifference,38,14,1.041,1,4.0,strongly_accept
003,01,equalIndifference,10,18,2.803,1,3.0,weakly_accept
003,01,equalIndifference,16,5,0.936,1,4.0,strongly_accept
003,01,equalIndifference,40,12,1.142,1,4.0,strongly_accept
003,01,equalIndifference,40,18,1.145,1,4.0,strongly_accept
003,01,equalIndifference,24,9,1.04,1,4.0,strongly_accept
003,01,equalIndifference,30,14,1.352,1,4.0,strongly_accept
003,01,equalIndifference,10,15,2.289,0,2.0,weakly_reject
003,01,equalIndifference,28,5,1.041,1,4.0,strongly_accept
003,01,equalIndifference,18,20,1.87,1,3.0,weakly_accept
003,01,equalIndifference,24,14,1.456,1,4.0,strongly_accept
003,01,equalIndifference,12,9,1.248,1,4.0,strongly_accept
003,01,equalIndifference,36,7,1.242,1,4.0,strongly_accept
003,01,equalIndifference,38,19,1.25,1,4.0,strongly_accept
003,01,equalIndifference,20,15,2.702,1,3.0,weakly_accept
003,01,equalIndifference,32,12,1.144,1,4.0,strongly_accept
003,01,equalIndifference,30,17,1.144,1,4.0,strongly_accept
003,01,equalIndifference,14,9,1.249,1,4.0,strongly_accept
003,01,equalIndifference,38,9,1.038,1,4.0,strongly_accept
003,01,equalIndifference,32,5,1.041,1,4.0,strongly_accept
003,01,equalIndifference,10,10,2.392,0,2.0,weakly_reject
003,01,equalIndifference,12,10,1.247,1,4.0,strongly_accept
003,01,equalIndifference,28,17,1.456,1,4.0,strongly_accept
003,01,equalIndifference,34,8,0.935,1,4.0,strongly_accept
003,01,equalIndifference,28,9,1.04,1,4.0,strongly_accept
003,01,equalIndifference,20,9,1.041,1,4.0,strongly_accept
003,01,equalIndifference,38,6,0.936,1,4.0,strongly_accept
003,01,equalIndifference,32,20,1.038,1,4.0,strongly_accept
003,01,equalIndifference,38,15,1.351,1,4.0,strongly_accept
003,01,equalIndifference,28,20,2.597,1,4.0,strongly_accept
003,01,equalIndifference,16,13,2.082,1,4.0,strongly_accept
003,01,equalIndifference,34,14,1.248,1,4.0,strongly_accept
003,01,equalIndifference,20,7,1.35,1,4.0,strongly_accept
003,01,equalIndifference,18,14,1.766,1,4.0,strongly_accept
003,01,equalIndifference,24,13,1.455,1,4.0,strongly_accept
003,01,equalIndifference,34,13,1.456,1,4.0,strongly_accept
003,01,equalIndifference,36,10,1.246,1,4.0,strongly_accept
003,01,equalIndifference,32,13,1.039,1,4.0,strongly_accept
003,01,equalIndifference,26,16,1.458,1,4.0,strongly_accept
003,01,equalIndifference,30,8,1.246,1,4.0,strongly_accept
003,01,equalIndifference,24,17,1.038,1,4.0,strongly_accept
003,01,equalIndifference,34,19,0.833,1,4.0,strongly_accept
003,01,equalIndifference,16,16,2.081,1,3.0,weakly_accept
003,01,equalIndifference,38,20,1.353,1,4.0,strongly_accept
003,01,equalIndifference,22,8,1.249,1,4.0,strongly_accept
003,01,equalIndifference,22,19,1.143,1,4.0,strongly_accept
003,01,equalIndifference,10,7,2.078,1,4.0,strongly_accept
003,01,equalIndifference,22,10,1.458,1,4.0,strongly_accept
003,01,equalIndifference,10,20,0.832,1,4.0,strongly_accept
003,01,equalIndifference,28,8,1.04,1,4.0,strongly_accept
003,01,equalIndifference,16,17,2.911,1,3.0,weakly_accept
003,01,equalIndifference,26,9,1.146,1,4.0,strongly_accept
003,01,equalIndifference,30,10,1.347,1,4.0,strongly_accept
003,01,equalIndifference,36,8,1.143,1,4.0,strongly_accept
003,01,equalIndifference,36,12,2.393,1,4.0,strongly_accept
003,01,equalIndifference,14,6,1.664,1,4.0,strongly_accept
003,01,equalIndifference,20,8,1.04,1,4.0,strongly_accept
003,01,equalIndifference,16,6,1.348,1,4.0,strongly_accept
003,01,equalIndifference,12,19,3.225,0,2.0,weakly_reject
003,01,equalIndifference,32,14,3.641,1,4.0,strongly_accept
003,01,equalIndifference,20,20,0.0,0,,NoResp
003,01,equalIndifference,20,5,1.456,1,4.0,strongly_accept
003,01,equalIndifference,22,11,1.457,1,4.0,strongly_accept
003,02,equalIndifference,34,7,1.351,1,4.0,strongly_accept
003,02,equalIndifference,40,7,1.249,1,4.0,strongly_accept
003,02,equalIndifference,38,13,1.247,1,4.0,strongly_accept
003,02,equalIndifference,34,20,1.041,1,4.0,strongly_accept
003,02,equalIndifference,18,10,3.742,1,4.0,strongly_accept
003,02,equalIndifference,30,11,0.935,1,4.0,strongly_accept
003,02,equalIndifference,26,11,1.456,1,4.0,strongly_accept
003,02,equalIndifference,40,10,1.352,1,4.0,strongly_accept
003,02,equalIndifference,20,18,1.352,1,4.0,strongly_accept
003,02,equalIndifference,14,10,1.873,1,4.0,strongly_accept
003,02,equalIndifference,10,16,0.0,0,,NoResp
003,02,equalIndifference,24,15,1.144,1,4.0,strongly_accept
003,02,equalIndifference,28,16,1.04,1,4.0,strongly_accept
003,02,equalIndifference,30,20,1.663,1,4.0,strongly_accept
003,02,equalIndifference,14,18,2.081,1,4.0,strongly_accept
003,02,equalIndifference,16,11,1.454,1,4.0,strongly_accept
003,02,equalIndifference,32,7,1.663,1,4.0,strongly_accept
003,02,equalIndifference,12,18,2.076,0,2.0,weakly_reject
003,02,equalIndifference,38,18,0.936,1,4.0,strongly_accept
003,02,equalIndifference,40,8,0.937,1,4.0,strongly_accept
003,02,equalIndifference,20,16,1.871,1,3.0,weakly_accept
003,02,equalIndifference,18,8,1.351,1,4.0,strongly_accept
003,02,equalIndifference,40,5,1.246,1,4.0,strongly_accept
003,02,equalIndifference,12,15,2.289,1,3.0,weakly_accept
003,02,equalIndifference,30,16,2.802,1,4.0,strongly_accept
003,02,equalIndifference,20,11,0.935,1,4.0,strongly_accept
003,02,equalIndifference,12,14,2.183,0,2.0,weakly_reject
003,02,equalIndifference,40,17,1.665,1,4.0,strongly_accept
003,02,equalIndifference,26,5,1.458,1,4.0,strongly_accept
003,02,equalIndifference,18,6,0.832,1,4.0,strongly_accept
003,02,equalIndifference,28,7,0.0,0,,NoResp
003,02,equalIndifference,16,9,0.0,0,,NoResp
003,02,equalIndifference,16,7,0.0,0,,NoResp
003,02,equalIndifference,30,7,0.0,0,,NoResp
003,02,equalIndifference,12,6,3.017,1,4.0,strongly_accept
003,02,equalIndifference,10,12,1.457,0,2.0,weakly_reject
003,02,equalIndifference,16,15,2.186,0,2.0,weakly_reject
003,02,equalIndifference,16,8,1.142,1,4.0,strongly_accept
003,02,equalIndifference,28,18,1.04,1,4.0,strongly_accept
003,02,equalIndifference,34,15,0.833,1,4.0,strongly_accept
003,02,equalIndifference,24,11,0.833,1,4.0,strongly_accept
003,02,equalIndifference,34,12,1.458,1,4.0,strongly_accept
003,02,equalIndifference,24,20,1.768,1,4.0,strongly_accept
003,02,equalIndifference,22,16,2.289,1,4.0,strongly_accept
003,02,equalIndifference,20,6,1.354,1,4.0,strongly_accept
003,02,equalIndifference,24,16,1.249,1,4.0,strongly_accept
003,02,equalIndifference,26,13,0.0,0,,NoResp
003,02,equalIndifference,16,20,1.873,0,2.0,weakly_reject
003,02,equalIndifference,10,19,1.978,0,2.0,weakly_reject
003,02,equalIndifference,18,11,2.289,1,4.0,strongly_accept
003,02,equalIndifference,12,8,1.354,1,4.0,strongly_accept
003,02,equalIndifference,40,15,0.52,1,4.0,strongly_accept
003,02,equalIndifference,24,6,0.727,1,4.0,strongly_accept
003,02,equalIndifference,30,18,3.225,1,4.0,strongly_accept
003,02,equalIndifference,36,14,1.144,1,4.0,strongly_accept
003,02,equalIndifference,36,19,1.246,1,4.0,strongly_accept
003,02,equalIndifference,26,18,1.353,1,4.0,strongly_accept
003,02,equalIndifference,30,12,0.937,1,4.0,strongly_accept
003,02,equalIndifference,18,17,1.977,1,3.0,weakly_accept
003,02,equalIndifference,22,18,1.768,1,4.0,strongly_accept
003,02,equalIndifference,36,11,0.938,1,4.0,strongly_accept
003,02,equalIndifference,32,15,2.599,1,4.0,strongly_accept
003,02,equalIndifference,32,11,1.243,1,4.0,strongly_accept
003,02,equalIndifference,36,9,0.833,1,4.0,strongly_accept
003,03,equalIndifference,16,12,3.428,1,4.0,strongly_accept
003,03,equalIndifference,38,5,1.042,1,4.0,strongly_accept
003,03,equalIndifference,40,9,0.831,1,4.0,strongly_accept
003,03,equalIndifference,20,14,1.038,1,4.0,strongly_accept
003,03,equalIndifference,40,13,0.937,1,4.0,strongly_accept
003,03,equalIndifference,10,13,0.832,1,4.0,strongly_accept
003,03,equalIndifference,24,19,1.038,1,4.0,strongly_accept
003,03,equalIndifference,34,18,1.04,1,4.0,strongly_accept
003,03,equalIndifference,10,5,2.289,0,2.0,weakly_reject
003,03,equalIndifference,14,20,1.664,0,2.0,weakly_reject
003,03,equalIndifference,22,15,1.354,1,4.0,strongly_accept
003,03,equalIndifference,38,11,1.144,1,4.0,strongly_accept
003,03,equalIndifference,16,14,2.912,0,2.0,weakly_reject
003,03,equalIndifference,32,16,1.039,1,4.0,strongly_accept
003,03,equalIndifference,14,17,1.456,0,2.0,weakly_reject
003,03,equalIndifference,34,10,1.249,1,4.0,strongly_accept
003,03,equalIndifference,36,5,0.936,1,4.0,strongly_accept
003,03,equalIndifference,22,14,2.601,1,4.0,strongly_accept
003,03,equalIndifference,32,6,0.938,1,4.0,strongly_accept
003,03,equalIndifference,12,12,1.769,0,2.0,weakly_reject
003,03,equalIndifference,26,7,0.938,1,4.0,strongly_accept
003,03,equalIndifference,24,7,1.04,1,4.0,strongly_accept
003,03,equalIndifference,32,18,1.145,1,4.0,strongly_accept
003,03,equalIndifference,10,14,1.562,0,2.0,weakly_reject
003,03,equalIndifference,40,14,1.144,1,4.0,strongly_accept
003,03,equalIndifference,14,19,1.662,0,2.0,weakly_reject
003,03,equalIndifference,34,17,1.143,1,4.0,strongly_accept
003,03,equalIndifference,10,8,2.391,0,2.0,weakly_reject
003,03,equalIndifference,18,18,2.392,0,2.0,weakly_reject
003,03,equalIndifference,26,8,1.139,1,4.0,strongly_accept
003,03,equalIndifference,36,13,1.559,1,4.0,strongly_accept
003,03,equalIndifference,10,9,0.831,1,4.0,strongly_accept
003,03,equalIndifference,30,15,1.353,1,4.0,strongly_accept
003,03,equalIndifference,22,12,1.247,1,4.0,strongly_accept
003,03,equalIndifference,14,5,0.938,1,4.0,strongly_accept
003,03,equalIndifference,26,10,1.144,1,4.0,strongly_accept
003,03,equalIndifference,38,10,1.041,1,4.0,strongly_accept
003,03,equalIndifference,32,17,0.936,1,4.0,strongly_accept
003,03,equalIndifference,28,11,0.937,1,4.0,strongly_accept
003,03,equalIndifference,32,9,0.933,1,4.0,strongly_accept
003,03,equalIndifference,18,9,1.039,1,4.0,strongly_accept
003,03,equalIndifference,12,16,1.458,0,2.0,weakly_reject
003,03,equalIndifference,22,6,1.872,1,4.0,strongly_accept
003,03,equalIndifference,36,6,1.04,1,4.0,strongly_accept
003,03,equalIndifference,14,11,1.767,0,2.0,weakly_reject
003,03,equalIndifference,40,6,1.664,1,4.0,strongly_accept
003,03,equalIndifference,36,17,1.142,1,4.0,strongly_accept
003,03,equalIndifference,40,19,0.936,1,4.0,strongly_accept
003,03,equalIndifference,12,5,1.036,1,4.0,strongly_accept
003,03,equalIndifference,32,19,1.248,1,4.0,strongly_accept
003,03,equalIndifference,28,14,1.456,1,4.0,strongly_accept
003,03,equalIndifference,16,19,2.39,0,2.0,weakly_reject
003,03,equalIndifference,20,19,1.663,0,2.0,weakly_reject
003,03,equalIndifference,36,15,1.25,1,4.0,strongly_accept
003,03,equalIndifference,28,19,1.56,1,4.0,strongly_accept
003,03,equalIndifference,30,5,0.728,1,4.0,strongly_accept
003,03,equalIndifference,28,12,0.832,1,4.0,strongly_accept
003,03,equalIndifference,20,12,0.935,1,4.0,strongly_accept
003,03,equalIndifference,22,17,2.078,1,4.0,strongly_accept
003,03,equalIndifference,18,16,1.765,0,2.0,weakly_reject
003,03,equalIndifference,24,12,1.56,1,4.0,strongly_accept
003,03,equalIndifference,22,5,1.144,1,4.0,strongly_accept
003,03,equalIndifference,30,13,1.559,1,4.0,strongly_accept
003,03,equalIndifference,24,8,1.873,1,4.0,strongly_accept
003,04,equalIndifference,14,16,2.391,0,2.0,weakly_reject
003,04,equalIndifference,34,6,0.937,1,4.0,strongly_accept
003,04,equalIndifference,12,20,1.872,0,2.0,weakly_reject
003,04,equalIndifference,14,12,1.768,0,2.0,weakly_reject
003,04,equalIndifference,12,13,1.455,0,2.0,weakly_reject
003,04,equalIndifference,10,11,1.561,0,2.0,weakly_reject
003,04,equalIndifference,24,18,1.041,1,4.0,strongly_accept
003,04,equalIndifference,26,14,0.938,1,4.0,strongly_accept
003,04,equalIndifference,14,8,1.143,1,4.0,strongly_accept
003,04,equalIndifference,14,13,1.976,0,2.0,weakly_reject
003,04,equalIndifference,14,15,1.56,0,2.0,weakly_reject
003,04,equalIndifference,18,15,2.808,0,2.0,weakly_reject
003,04,equalIndifference,34,9,1.663,1,4.0,strongly_accept
003,04,equalIndifference,36,18,3.949,1,4.0,strongly_accept
003,04,equalIndifference,18,12,1.665,0,2.0,weakly_reject
003,04,equalIndifference,22,7,1.249,1,4.0,strongly_accept
003,04,equalIndifference,38,17,1.142,1,4.0,strongly_accept
003,04,equalIndifference,30,19,1.25,1,4.0,strongly_accept
003,04,equalIndifference,22,20,3.535,0,2.0,weakly_reject
003,04,equalIndifference,12,17,1.352,0,2.0,weakly_reject
003,04,equalIndifference,26,17,1.562,1,4.0,strongly_accept
003,04,equalIndifference,28,10,1.665,1,4.0,strongly_accept
003,04,equalIndifference,26,12,2.807,1,4.0,strongly_accept
003,04,equalIndifference,38,8,0.0,0,,NoResp
003,04,equalIndifference,20,10,1.145,1,4.0,strongly_accept
003,04,equalIndifference,12,11,1.142,0,2.0,weakly_reject
003,04,equalIndifference,26,20,1.561,1,4.0,strongly_accept
003,04,equalIndifference,28,13,3.013,1,4.0,strongly_accept
003,04,equalIndifference,36,20,1.352,1,4.0,strongly_accept
003,04,equalIndifference,30,9,3.951,1,4.0,strongly_accept
003,04,equalIndifference,26,19,0.833,1,4.0,strongly_accept
003,04,equalIndifference,18,7,1.353,1,4.0,strongly_accept
003,04,equalIndifference,38,12,1.561,1,4.0,strongly_accept
003,04,equalIndifference,22,9,1.977,1,4.0,strongly_accept
003,04,equalIndifference,10,6,2.08,0,2.0,weakly_reject
003,04,equalIndifference,18,13,1.768,1,4.0,strongly_accept
003,04,equalIndifference,30,6,0.0,0,,NoResp
003,04,equalIndifference,22,13,3.534,1,4.0,strongly_accept
003,04,equalIndifference,20,17,1.143,1,4.0,strongly_accept
003,04,equalIndifference,32,8,1.145,1,4.0,strongly_accept
003,04,equalIndifference,10,17,1.352,0,2.0,weakly_reject
003,04,equalIndifference,40,20,1.124,1,4.0,strongly_accept
003,04,equalIndifference,24,10,1.144,1,4.0,strongly_accept
003,04,equalIndifference,34,16,1.144,1,4.0,strongly_accept
003,04,equalIndifference,40,16,1.145,1,4.0,strongly_accept
003,04,equalIndifference,34,5,1.04,1,4.0,strongly_accept
003,04,equalIndifference,18,5,3.223,1,4.0,strongly_accept
003,04,equalIndifference,20,13,0.0,0,,NoResp
003,04,equalIndifference,28,15,1.87,1,4.0,strongly_accept
003,04,equalIndifference,14,7,2.391,1,4.0,strongly_accept
003,04,equalIndifference,38,16,1.454,1,4.0,strongly_accept
003,04,equalIndifference,36,16,1.146,1,4.0,strongly_accept
003,04,equalIndifference,34,11,2.602,1,4.0,strongly_accept
003,04,equalIndifference,38,7,0.936,1,4.0,strongly_accept
003,04,equalIndifference,28,6,1.245,1,4.0,strongly_accept
003,04,equalIndifference,18,19,0.936,1,4.0,strongly_accept
003,04,equalIndifference,40,11,1.665,1,4.0,strongly_accept
003,04,equalIndifference,12,7,1.041,1,4.0,strongly_accept
003,04,equalIndifference,16,18,1.665,0,2.0,weakly_reject
003,04,equalIndifference,26,6,2.392,1,4.0,strongly_accept
003,04,equalIndifference,26,15,1.038,1,4.0,strongly_accept
003,04,equalIndifference,24,5,1.869,1,4.0,strongly_accept
003,04,equalIndifference,32,10,1.144,1,4.0,strongly_accept
003,04,equalIndifference,16,10,2.185,1,4.0,strongly_accept
004,01,equalRange,6,17,1.873,0,1.0,strongly_reject
004,01,equalRange,11,15,1.765,0,2.0,weakly_reject
004,01,equalRange,5,14,2.287,0,1.0,strongly_reject
004,01,equalRange,7,15,1.353,0,1.0,strongly_reject
004,01,equalRange,15,15,2.497,1,4.0,strongly_accept
004,01,equalRange,12,16,2.597,1,3.0,weakly_accept
004,01,equalRange,20,18,3.636,1,4.0,strongly_accept
004,01,equalRange,12,11,2.183,1,3.0,weakly_accept
004,01,equalRange,12,9,2.497,1,4.0,strongly_accept
004,01,equalRange,15,9,1.455,1,4.0,strongly_accept
004,01,equalRange,13,15,2.912,0,2.0,weakly_reject
004,01,equalRange,15,11,1.456,1,4.0,strongly_accept
004,01,equalRange,17,15,2.909,1,3.0,weakly_accept
004,01,equalRange,20,9,1.453,1,4.0,strongly_accept
004,01,equalRange,18,20,0.0,0,,NoResp
004,01,equalRange,7,5,3.949,1,3.0,weakly_accept
004,01,equalRange,19,10,1.662,1,4.0,strongly_accept
004,01,equalRange,17,8,1.457,1,4.0,strongly_accept
004,01,equalRange,14,19,2.496,0,2.0,weakly_reject
004,01,equalRange,17,16,3.948,0,2.0,weakly_reject
004,01,equalRange,7,9,3.014,0,1.0,strongly_reject
004,01,equalRange,6,20,2.289,0,1.0,strongly_reject
004,01,equalRange,5,8,2.392,0,1.0,strongly_reject
004,01,equalRange,18,5,1.247,1,4.0,strongly_accept
004,01,equalRange,5,5,1.977,1,3.0,weakly_accept
004,01,equalRange,14,18,0.0,0,,NoResp
004,01,equalRange,6,14,1.353,0,1.0,strongly_reject
004,01,equalRange,9,14,1.561,0,1.0,strongly_reject
004,01,equalRange,11,11,2.185,1,3.0,weakly_accept
004,01,equalRange,12,8,2.081,1,4.0,strongly_accept
004,01,equalRange,10,18,3.015,0,2.0,weakly_reject
004,01,equalRange,11,12,2.703,0,2.0,weakly_reject
004,01,equalRange,5,18,2.289,0,1.0,strongly_reject
004,01,equalRange,16,16,1.871,1,3.0,weakly_accept
004,01,equalRange,5,11,2.495,0,2.0,weakly_reject
004,01,equalRange,14,7,2.081,0,1.0,strongly_reject
004,01,equalRange,18,12,1.77,1,4.0,strongly_accept
004,01,equalRange,19,18,2.497,1,3.0,weakly_accept
004,01,equalRange,11,19,2.595,0,1.0,strongly_reject
004,01,equalRange,16,14,1.769,1,4.0,strongly_accept
004,01,equalRange,11,6,1.353,1,4.0,strongly_accept
004,01,equalRange,11,5,0.936,1,4.0,strongly_accept
004,01,equalRange,8,7,1.873,1,4.0,strongly_accept
004,01,equalRange,7,11,2.492,0,1.0,strongly_reject
004,01,equalRange,20,15,1.247,1,4.0,strongly_accept
004,01,equalRange,13,5,0.936,1,4.0,strongly_accept
004,01,equalRange,8,18,1.352,0,1.0,strongly_reject
004,01,equalRange,11,20,2.702,0,1.0,strongly_reject
004,01,equalRange,14,12,1.455,1,4.0,strongly_accept
004,01,equalRange,10,7,2.079,1,4.0,strongly_accept
004,01,equalRange,14,5,1.665,1,4.0,strongly_accept
