sub,run,gain,loss,RT,participant_response
019,02,18,10,1.977,weakly_accept
019,02,30,11,1.248,strongly_accept
019,02,26,11,1.56,strongly_accept
019,02,40,10,1.041,strongly_accept
019,02,20,18,2.39,strongly_reject
019,02,14,10,1.874,weakly_reject
019,02,10,16,1.873,strongly_reject
019,02,24,15,2.182,weakly_accept
019,02,28,16,0.937,strongly_accept
019,02,30,20,3.015,weakly_accept
019,02,14,18,1.766,strongly_reject
019,02,16,11,1.974,weakly_accept
019,02,32,7,0.936,strongly_accept
019,02,12,18,1.143,strongly_reject
019,02,38,18,1.041,strongly_accept
019,02,40,8,1.142,strongly_accept
019,02,20,16,2.702,weakly_reject
019,02,18,8,1.561,weakly_accept
019,02,40,5,1.145,strongly_accept
019,02,12,15,1.25,strongly_reject
019,02,30,16,1.454,strongly_accept
019,02,20,11,1.873,weakly_accept
019,02,12,14,1.144,strongly_reject
019,02,40,17,0.936,strongly_accept
019,02,26,5,1.458,strongly_accept
019,02,18,6,2.184,strongly_accept
019,02,28,7,1.455,strongly_accept
019,02,16,9,1.663,weakly_accept
019,02,16,7,1.665,weakly_accept
019,02,30,7,1.039,strongly_accept
019,02,12,6,1.664,weakly_accept
019,02,10,12,1.351,strongly_reject
019,02,16,15,3.116,weakly_reject
019,02,16,8,2.184,weakly_accept
019,02,28,18,2.391,strongly_accept
019,02,34,15,0.936,strongly_accept
019,02,24,11,1.351,strongly_accept
019,02,34,12,1.664,strongly_accept
019,02,24,20,2.393,weakly_reject
019,02,22,16,2.498,weakly_reject
019,02,20,6,1.352,strongly_accept
019,02,24,16,3.743,weakly_reject
019,02,26,13,1.246,strongly_accept
019,02,16,20,1.144,strongly_reject
019,02,10,19,1.04,strongly_reject
019,02,18,11,2.91,weakly_reject
019,02,12,8,1.769,weakly_reject
019,02,40,15,0.936,strongly_accept
019,02,24,6,1.765,strongly_accept
019,02,30,18,2.497,weakly_accept
019,02,36,14,1.25,strongly_accept
019,02,36,19,1.663,strongly_accept
019,02,26,18,2.182,weakly_reject
019,02,30,12,1.769,strongly_accept
019,02,18,17,1.144,strongly_reject
019,02,22,18,3.12,weakly_reject
019,02,36,11,1.873,strongly_accept
019,02,32,15,2.08,strongly_accept
019,02,32,11,2.079,strongly_accept
019,02,36,9,1.456,strongly_accept
019,03,16,12,2.183,weakly_reject
019,03,38,5,1.141,strongly_accept
019,03,40,9,1.041,strongly_accept
019,03,20,14,2.185,weakly_reject
019,03,40,13,1.246,strongly_accept
019,03,10,13,1.25,strongly_reject
019,03,24,19,1.663,weakly_reject
019,03,34,18,1.767,strongly_accept
019,03,10,5,2.914,weakly_reject
019,03,14,20,1.039,strongly_reject
019,03,22,15,2.077,weakly_reject
019,03,38,11,1.247,strongly_accept
019,03,16,14,2.184,weakly_reject
019,03,32,16,1.873,strongly_accept
019,03,14,17,1.041,strongly_reject
019,03,34,10,1.144,strongly_accept
019,03,36,5,1.244,strongly_accept
019,03,22,14,2.182,weakly_reject
019,03,32,6,1.142,strongly_accept
019,03,12,12,1.146,strongly_reject
019,03,26,7,2.08,strongly_accept
019,03,24,7,1.249,strongly_accept
019,03,32,18,0.0,NoResp
019,03,10,14,1.041,strongly_reject
019,03,40,14,1.77,strongly_accept
019,03,14,19,1.143,strongly_reject
019,03,34,17,1.456,strongly_accept
019,03,10,8,3.425,weakly_reject
019,03,18,18,0.935,strongly_reject
019,03,26,8,1.976,strongly_accept
019,03,36,13,1.872,strongly_accept
019,03,10,9,1.768,weakly_reject
019,03,30,15,1.665,strongly_accept
019,03,22,12,2.08,weakly_accept
019,03,14,5,1.559,weakly_accept
019,03,26,10,1.143,strongly_accept
019,03,38,10,0.938,strongly_accept
019,03,32,17,1.249,strongly_accept
019,03,28,11,0.936,strongly_accept
019,03,32,9,1.873,strongly_accept
019,03,18,9,1.25,weakly_accept
019,03,12,16,2.08,strongly_reject
019,03,22,6,2.91,weakly_accept
019,03,36,6,1.039,strongly_accept
019,03,14,11,1.665,weakly_reject
019,03,40,6,0.937,strongly_accept
019,03,36,17,1.766,strongly_accept
019,03,40,19,1.04,strongly_accept
019,03,12,5,1.769,weakly_reject
019,03,32,19,1.767,weakly_accept
019,03,28,14,1.558,weakly_accept
019,03,16,19,0.935,strongly_reject
019,03,20,19,1.872,weakly_reject
019,03,36,15,1.041,strongly_accept
019,03,28,19,2.184,weakly_accept
019,03,30,5,0.831,strongly_accept
019,03,28,12,1.977,strongly_accept
019,03,20,12,0.935,strongly_accept
019,03,22,17,1.248,weakly_reject
019,03,18,16,1.247,weakly_reject
019,03,24,12,2.184,weakly_accept
019,03,22,5,1.665,strongly_accept
019,03,30,13,1.249,strongly_accept
019,03,24,8,0.936,strongly_accept
019,04,14,16,1.247,strongly_reject
019,04,34,6,0.935,strongly_accept
019,04,12,20,1.249,strongly_reject
019,04,14,12,1.664,weakly_reject
019,04,12,13,1.455,strongly_reject
019,04,10,11,1.039,strongly_reject
019,04,24,18,1.455,weakly_reject
019,04,26,14,1.975,weakly_accept
019,04,14,8,1.662,weakly_reject
019,04,14,13,1.354,weakly_reject
019,04,14,15,1.145,strongly_reject
019,04,18,15,1.352,weakly_reject
019,04,34,9,1.248,strongly_accept
019,04,36,18,1.144,strongly_accept
019,04,18,12,1.143,weakly_reject
019,04,22,7,1.353,strongly_accept
019,04,38,17,1.353,strongly_accept
019,04,30,19,1.351,weakly_accept
019,04,22,20,1.247,weakly_reject
019,04,12,17,1.042,strongly_reject
019,04,26,17,1.663,weakly_accept
019,04,28,10,1.142,strongly_accept
019,04,26,12,1.978,weakly_accept
019,04,38,8,0.936,strongly_accept
019,04,20,10,1.249,weakly_accept
019,04,12,11,1.353,weakly_reject
019,04,26,20,1.352,weakly_reject
019,04,28,13,1.038,strongly_accept
019,04,36,20,0.833,strongly_accept
019,04,30,9,1.04,strongly_accept
019,04,26,19,1.664,weakly_reject
019,04,18,7,1.559,weakly_accept
019,04,38,12,1.454,strongly_accept
019,04,22,9,1.872,weakly_accept
019,04,10,6,1.247,weakly_reject
019,04,18,13,1.145,weakly_reject
019,04,30,6,1.145,strongly_accept
019,04,22,13,2.181,weakly_reject
019,04,20,17,1.977,weakly_reject
019,04,32,8,1.664,weakly_accept
019,04,10,17,1.143,strongly_reject
019,04,40,20,1.04,strongly_accept
019,04,24,10,1.352,weakly_accept
019,04,34,16,1.146,strongly_accept
019,04,40,16,1.249,strongly_accept
019,04,34,5,1.038,strongly_accept
019,04,18,5,1.246,weakly_accept
019,04,20,13,1.77,weakly_reject
019,04,28,15,1.665,weakly_accept
019,04,14,7,1.351,weakly_reject
019,04,38,16,1.144,strongly_accept
019,04,36,16,0.936,strongly_accept
019,04,34,11,1.665,strongly_accept
019,04,38,7,1.247,strongly_accept
019,04,28,6,1.145,strongly_accept
019,04,18,19,1.249,strongly_reject
019,04,40,11,0.936,strongly_accept
019,04,12,7,1.456,weakly_reject
019,04,16,18,1.04,strongly_reject
019,04,26,6,0.937,strongly_accept
019,04,26,15,2.289,weakly_accept
019,04,24,5,1.144,strongly_accept
019,04,32,10,0.834,strongly_accept
019,04,16,10,1.559,weakly_reject
020,01,6,17,2.594,weakly_reject
020,01,11,15,3.12,weakly_accept
020,01,5,14,2.391,strongly_reject
020,01,7,15,1.246,strongly_reject
020,01,15,15,3.017,weakly_accept
020,01,12,16,1.977,weakly_reject
020,01,20,18,3.52,weakly_accept
020,01,12,11,3.222,weakly_reject
020,01,12,9,2.185,weakly_accept
020,01,15,9,2.283,strongly_accept
020,01,13,15,3.222,weakly_reject
020,01,15,11,1.973,weakly_accept
020,01,17,15,1.976,weakly_accept
020,01,20,9,1.455,strongly_accept
020,01,18,20,2.913,weakly_reject
020,01,7,5,1.559,weakly_accept
020,01,19,10,2.807,strongly_accept
020,01,17,8,1.351,strongly_accept
020,01,14,19,3.225,weakly_reject
020,01,17,16,2.494,weakly_accept
020,01,7,9,2.078,weakly_reject
020,01,6,20,2.805,strongly_reject
020,01,5,8,1.457,weakly_reject
020,01,18,5,1.352,strongly_accept
020,01,5,5,3.013,weakly_accept
020,01,14,18,2.183,weakly_reject
020,01,6,14,0.0,NoResp
020,01,9,14,2.181,strongly_reject
020,01,11,11,1.977,weakly_accept
020,01,12,8,2.494,weakly_accept
020,01,10,18,2.391,strongly_reject
020,01,11,12,3.121,weakly_reject
020,01,5,18,1.87,strongly_reject
020,01,16,16,1.872,weakly_accept
020,01,5,11,2.596,strongly_reject
020,01,14,7,3.737,weakly_accept
020,01,18,12,2.809,weakly_accept
020,01,19,18,2.911,weakly_accept
020,01,11,19,3.534,weakly_reject
020,01,16,14,2.184,weakly_accept
020,01,11,6,2.183,weakly_accept
020,01,11,5,1.769,strongly_accept
020,01,8,7,1.973,weakly_accept
020,01,7,11,3.016,strongly_reject
020,01,20,15,2.184,weakly_accept
020,01,13,5,2.288,strongly_accept
020,01,8,18,2.596,strongly_reject
020,01,11,20,1.351,strongly_reject
020,01,14,12,1.87,weakly_accept
020,01,10,7,3.845,weakly_accept
020,01,14,5,1.248,strongly_accept
020,01,14,9,1.248,strongly_accept
020,01,6,10,2.075,weakly_reject
020,01,18,13,1.665,weakly_accept
020,01,16,17,3.015,weakly_reject
020,01,17,20,3.224,strongly_reject
020,01,13,8,1.769,strongly_accept
020,01,19,9,1.455,strongly_accept
020,01,9,17,3.845,strongly_reject
020,01,8,13,1.975,strongly_reject
020,01,14,20,1.873,strongly_reject
020,01,10,13,1.665,weakly_reject
020,01,20,8,1.144,strongly_accept
020,01,18,7,0.934,strongly_accept
020,02,11,17,2.394,weakly_reject
020,02,13,16,0.0,NoResp
020,02,9,16,1.768,strongly_reject
020,02,13,14,1.873,weakly_reject
020,02,14,10,2.391,weakly_reject
020,02,14,11,2.494,weakly_accept
020,02,10,19,1.874,strongly_reject
020,02,20,12,1.764,strongly_accept
020,02,8,14,1.976,weakly_reject
020,02,9,12,2.081,weakly_reject
020,02,10,9,2.289,weakly_accept
020,02,12,10,2.91,weakly_accept
020,02,16,7,1.767,strongly_accept
020,02,19,16,1.872,weakly_accept
020,02,9,6,1.455,weakly_accept
020,02,19,17,1.353,weakly_accept
020,02,5,19,2.495,strongly_reject
020,02,16,13,1.353,weakly_accept
020,02,7,12,2.288,weakly_reject
020,02,7,16,1.56,strongly_reject
020,02,19,6,1.35,strongly_accept
020,02,19,12,1.56,weakly_accept
020,02,17,12,1.561,weakly_accept
020,02,8,11,3.431,strongly_reject
020,02,18,18,2.185,weakly_accept
020,02,15,7,3.328,strongly_accept
020,02,16,10,1.665,strongly_accept
020,02,9,19,1.665,strongly_reject
020,02,20,19,3.744,weakly_accept
020,02,11,16,0.0,NoResp
020,02,16,19,1.874,weakly_reject
020,02,6,9,1.559,weakly_reject
020,02,11,13,1.663,weakly_reject
020,02,6,13,1.873,weakly_reject
020,02,12,5,1.561,weakly_accept
020,02,18,16,3.641,weakly_accept
020,02,8,9,1.976,weakly_reject
020,02,17,19,3.122,weakly_reject
020,02,15,6,2.705,strongly_accept
020,02,19,8,1.143,strongly_accept
020,02,14,6,1.977,strongly_accept
020,02,5,17,1.456,strongly_reject
020,02,6,7,2.186,weakly_reject
020,02,12,20,2.289,strongly_reject
020,02,10,8,1.663,weakly_reject
020,02,12,6,2.392,strongly_accept
020,02,8,17,2.181,weakly_reject
020,02,8,5,1.976,weakly_accept
020,02,12,12,1.874,strongly_accept
020,02,14,15,2.183,weakly_reject
020,02,19,13,2.704,weakly_accept
020,02,16,18,2.287,weakly_reject
020,02,17,11,1.871,weakly_accept
020,02,6,15,2.496,strongly_reject
020,02,11,14,2.496,weakly_reject
020,02,6,8,1.248,weakly_reject
020,02,19,15,1.354,weakly_accept
020,02,18,8,1.351,strongly_accept
020,02,14,17,2.184,weakly_reject
020,02,5,7,1.456,weakly_reject
020,02,15,18,1.457,weakly_reject
020,02,13,11,2.49,weakly_accept
020,02,18,6,1.04,strongly_accept
020,02,5,20,1.559,strongly_reject
020,03,20,17,1.246,weakly_accept
020,03,7,13,2.394,weakly_reject
020,03,15,10,1.455,weakly_accept
020,03,17,10,2.182,strongly_accept
020,03,7,17,1.561,strongly_reject
020,03,8,8,1.976,strongly_accept
020,03,6,19,2.806,strongly_reject
020,03,12,13,2.182,weakly_reject
020,03,13,9,2.08,weakly_accept
020,03,17,7,2.18,strongly_accept
020,03,10,14,2.392,weakly_reject
020,03,13,13,2.287,weakly_accept
020,03,17,17,1.143,strongly_accept
020,03,6,5,1.352,weakly_accept
020,03,7,18,1.353,strongly_reject
020,03,15,20,1.871,weakly_reject
020,03,8,10,1.768,weakly_reject
020,03,9,11,2.076,weakly_reject
020,03,13,6,2.288,weakly_accept
020,03,9,5,1.455,weakly_accept
020,03,12,15,2.081,weakly_reject
020,03,9,20,1.666,strongly_reject
020,03,13,12,1.665,weakly_accept
020,03,17,9,2.288,strongly_accept
020,03,20,20,1.976,strongly_accept
020,03,14,13,2.181,weakly_accept
020,03,13,17,0.0,NoResp
020,03,20,16,1.664,weakly_accept
020,03,5,12,2.185,weakly_reject
020,03,7,7,1.871,weakly_accept
020,03,16,5,2.912,strongly_accept
020,03,8,20,1.353,strongly_reject
020,03,20,7,1.144,strongly_accept
020,03,9,15,2.184,weakly_reject
020,03,20,13,3.328,strongly_accept
020,03,16,6,2.596,strongly_accept
020,03,15,5,1.77,strongly_accept
020,03,9,7,1.457,weakly_accept
020,03,10,5,2.185,weakly_accept
020,03,5,13,2.081,weakly_reject
020,03,14,14,2.185,weakly_accept
020,03,10,12,3.431,weakly_reject
020,03,12,17,1.56,weakly_reject
020,03,5,10,1.352,weakly_reject
020,03,17,18,2.079,weakly_reject
020,03,19,11,1.871,weakly_accept
020,03,19,14,1.978,weakly_accept
020,03,9,9,1.559,weakly_accept
020,03,19,5,2.079,strongly_accept
020,03,6,12,1.457,weakly_reject
020,03,12,19,1.768,strongly_reject
020,03,17,13,1.872,weakly_accept
020,03,20,11,1.975,weakly_reject
020,03,13,19,2.184,weakly_reject
020,03,13,10,1.767,weakly_accept
020,03,8,15,1.56,weakly_reject
020,03,20,6,1.662,weakly_accept
020,03,13,20,0.0,NoResp
020,03,9,18,2.287,strongly_reject
020,03,15,14,1.457,weakly_accept
020,03,9,8,1.249,weakly_accept
020,03,5,16,1.561,strongly_reject
020,03,11,9,1.352,weakly_accept
020,03,5,6,1.769,weakly_reject
020,04,9,13,1.457,weakly_reject
020,04,10,20,1.56,strongly_reject
020,04,13,7,1.349,weakly_accept
020,04,5,15,2.809,strongly_accept
020,04,18,19,2.494,weakly_reject
020,04,8,16,2.185,strongly_reject
020,04,17,14,1.664,weakly_accept
020,04,17,6,1.871,strongly_accept
020,04,15,17,2.498,weakly_reject
020,04,16,8,1.769,strongly_accept
020,04,15,19,2.185,weakly_reject
020,04,11,7,2.285,weakly_accept
020,04,16,11,1.561,weakly_accept
020,04,15,8,2.081,strongly_accept
020,04,7,14,1.456,strongly_reject
020,04,18,11,1.561,weakly_accept
020,04,5,9,1.769,weakly_reject
020,04,6,18,2.289,strongly_reject
020,04,10,17,1.664,weakly_reject
020,04,10,15,1.664,strongly_reject
020,04,17,5,1.665,strongly_accept
020,04,7,20,1.248,strongly_reject
020,04,10,10,2.186,weakly_accept
020,04,6,16,2.081,strongly_reject
020,04,16,12,2.08,weakly_accept
020,04,20,14,2.289,weakly_accept
020,04,19,7,1.353,strongly_accept
020,04,18,15,1.874,weakly_accept
020,04,11,8,1.664,weakly_accept
020,04,18,14,1.768,weakly_accept
020,04,11,18,1.767,strongly_reject
020,04,13,18,1.453,weakly_accept
020,04,8,19,2.081,strongly_reject
020,04,16,9,1.454,strongly_accept
020,04,8,12,1.456,weakly_reject
020,04,16,20,2.061,weakly_reject
020,04,9,10,2.078,weakly_reject
020,04,19,19,1.871,weakly_accept
020,04,20,10,1.353,weakly_accept
020,04,18,17,0.937,weakly_accept
020,04,7,10,1.456,weakly_reject
020,04,15,13,1.246,weakly_accept
020,04,12,14,1.247,weakly_reject
020,04,14,16,1.563,weakly_reject
020,04,14,8,1.661,weakly_accept
020,04,19,20,2.076,weakly_reject
020,04,6,11,1.353,weakly_reject
020,04,7,6,2.184,strongly_accept
020,04,8,6,1.56,weakly_accept
020,04,10,6,1.248,weakly_accept
020,04,10,11,1.232,weakly_reject
020,04,12,18,1.769,weakly_reject
020,04,16,15,1.56,weakly_accept
020,04,15,12,2.186,weakly_accept
020,04,10,16,1.974,weakly_accept
020,04,15,16,2.601,weakly_accept
020,04,7,8,2.703,weakly_accept
020,04,20,5,2.601,strongly_accept
020,04,12,7,1.661,weakly_accept
020,04,7,19,1.769,strongly_reject
020,04,6,6,1.872,weakly_accept
020,04,18,10,1.768,weakly_accept
020,04,11,10,1.249,weakly_accept
020,04,18,9,1.559,strongly_accept
021,01,14,14,0.933,weakly_accept
021,01,26,9,1.041,strongly_accept
021,01,20,8,0.935,strongly_accept
021,01,30,14,1.039,strongly_reject
021,01,22,8,1.248,strongly_accept
021,01,16,5,1.458,strongly_accept
021,01,30,8,0.937,strongly_accept
021,01,30,10,0.936,strongly_accept
021,01,12,19,1.352,weakly_reject
021,01,12,10,1.558,strongly_reject
021,01,28,20,1.872,strongly_reject
021,01,10,20,1.142,strongly_reject
021,01,16,16,1.561,weakly_reject
021,01,10,10,1.037,weakly_reject
021,01,28,8,1.454,strongly_accept
021,01,32,20,1.35,strongly_reject
021,01,18,14,1.664,weakly_accept
021,01,10,18,1.248,strongly_reject
021,01,36,12,1.041,strongly_accept
021,01,28,5,0.938,strongly_accept
021,01,36,7,0.933,strongly_accept
021,01,38,20,1.144,strongly_reject
021,01,12,9,1.459,weakly_accept
021,01,18,20,1.457,strongly_reject
021,01,34,8,0.934,strongly_accept
021,01,14,6,1.248,weakly_accept
021,01,32,5,0.727,strongly_accept
021,01,32,12,1.145,strongly_accept
021,01,22,11,1.35,weakly_accept
021,01,36,10,1.041,strongly_accept
021,01,24,17,1.352,weakly_accept
021,01,32,14,1.248,strongly_accept
021,01,10,15,1.56,weakly_reject
021,01,16,6,1.247,weakly_accept
021,01,20,7,1.249,weakly_accept
021,01,32,13,1.247,strongly_accept
021,01,20,20,1.353,strongly_reject
021,01,20,5,1.457,strongly_accept
021,01,28,9,0.938,strongly_accept
021,01,16,13,1.66,weakly_accept
021,01,26,16,1.56,weakly_accept
021,01,38,9,0.937,strongly_accept
021,01,36,8,1.039,strongly_accept
021,01,24,14,1.457,weakly_accept
021,01,38,19,0.937,strongly_accept
021,01,28,17,1.664,weakly_accept
021,01,30,17,1.557,strongly_accept
021,01,40,12,1.144,strongly_accept
021,01,22,10,1.353,weakly_accept
021,01,22,19,1.561,weakly_reject
021,01,34,13,1.143,strongly_accept
021,01,16,17,1.457,strongly_reject
021,01,38,6,0.936,strongly_accept
021,01,38,15,1.353,strongly_accept
021,01,34,19,1.455,strongly_accept
021,01,38,14,1.353,strongly_accept
021,01,24,13,1.455,weakly_accept
021,01,10,7,1.56,weakly_reject
021,01,24,9,0.936,strongly_accept
021,01,20,9,0.933,strongly_accept
021,01,14,9,1.561,weakly_accept
021,01,40,18,1.145,strongly_accept
021,01,34,14,1.25,strongly_accept
021,01,20,15,1.458,weakly_reject
021,02,26,5,0.728,strongly_accept
021,02,32,15,1.143,weakly_reject
021,02,16,20,1.248,strongly_reject
021,02,28,16,1.769,weakly_accept
021,02,18,10,1.456,weakly_accept
021,02,16,9,1.25,weakly_accept
021,02,16,15,1.248,weakly_reject
021,02,36,9,0.832,strongly_accept
021,02,16,7,1.041,strongly_accept
021,02,12,18,1.145,strongly_reject
021,02,34,20,1.249,weakly_accept
021,02,32,7,0.935,strongly_accept
021,02,30,16,1.247,weakly_accept
021,02,12,6,1.457,strongly_accept
021,02,10,12,1.663,strongly_reject
021,02,40,8,1.143,strongly_accept
021,02,28,18,1.873,weakly_accept
021,02,26,13,1.352,weakly_accept
021,02,20,11,2.183,weakly_reject
021,02,22,18,1.456,weakly_reject
021,02,24,16,1.873,weakly_accept
021,02,34,7,0.936,strongly_accept
021,02,26,11,1.246,strongly_accept
021,02,14,10,0.937,strongly_accept
021,02,10,16,1.25,strongly_reject
021,02,20,16,1.458,weakly_accept
021,02,18,17,1.457,strongly_reject
021,02,36,14,1.35,weakly_accept
021,02,18,11,1.872,weakly_reject
021,02,40,5,1.352,strongly_accept
021,02,40,10,0.833,strongly_accept
021,02,10,19,1.246,strongly_reject
021,02,20,18,1.561,strongly_reject
021,02,22,16,1.456,strongly_reject
021,02,16,11,1.873,weakly_reject
021,02,18,6,1.56,weakly_accept
021,02,30,11,1.145,strongly_accept
021,02,28,7,0.936,strongly_accept
021,02,18,8,1.453,strongly_accept
021,02,24,15,1.768,weakly_accept
021,02,40,7,0.832,strongly_accept
021,02,26,18,1.664,weakly_accept
021,02,36,11,1.038,strongly_accept
021,02,12,8,1.768,weakly_reject
021,02,40,17,0.936,strongly_accept
021,02,34,12,1.247,strongly_accept
021,02,30,7,1.039,strongly_accept
021,02,40,15,1.146,strongly_accept
021,02,30,18,1.559,weakly_accept
021,02,36,19,1.665,strongly_accept
021,02,38,13,1.039,strongly_accept
021,02,16,8,1.35,weakly_accept
021,02,14,18,1.561,strongly_reject
021,02,32,11,1.144,strongly_accept
021,02,30,20,1.559,weakly_reject
021,02,12,15,1.247,strongly_reject
021,02,38,18,1.559,strongly_accept
021,02,20,6,1.042,strongly_accept
021,02,24,6,0.833,strongly_accept
021,02,24,20,1.767,weakly_reject
021,02,12,14,1.247,strongly_reject
021,02,30,12,1.245,strongly_accept
021,02,34,15,1.039,strongly_accept
021,02,24,11,1.353,strongly_accept
021,03,32,6,0.728,strongly_accept
021,03,12,12,1.144,strongly_reject
021,03,20,14,1.456,weakly_accept
021,03,30,5,0.724,strongly_accept
021,03,40,19,0.829,strongly_accept
021,03,34,10,0.831,strongly_accept
021,03,38,5,0.831,strongly_accept
021,03,28,19,2.08,weakly_reject
021,03,16,19,1.768,strongly_reject
021,03,24,7,1.142,strongly_accept
021,03,36,6,0.937,strongly_accept
021,03,28,11,1.144,strongly_accept
021,03,12,5,0.935,strongly_accept
021,03,20,19,1.768,weakly_accept
021,03,34,17,2.185,strongly_accept
021,03,40,6,1.143,strongly_accept
021,03,30,13,1.039,strongly_accept
021,03,14,11,1.872,weakly_reject
021,03,24,8,1.144,strongly_accept
021,03,10,13,1.248,strongly_reject
021,03,26,7,0.83,strongly_accept
021,03,32,9,0.937,strongly_accept
021,03,16,14,1.559,weakly_reject
021,03,26,8,0.936,strongly_accept
021,03,38,11,1.144,strongly_accept
021,03,38,10,1.041,strongly_accept
021,03,16,12,1.664,weakly_reject
021,03,14,19,1.456,weakly_reject
021,03,28,14,1.454,weakly_accept
021,03,24,19,1.663,weakly_reject
021,03,22,5,1.145,strongly_accept
021,03,34,18,1.35,strongly_accept
021,03,32,16,1.458,strongly_accept
