stimulus,condition,rt1,resp1,rt2,resp2,rt3,resp3,rt4,resp4,rt5,resp5,enter_rt,enter_resp,unknown,subject,session
68285,1,1090,6,85,8,780,2,72,8,257,5,151,-35,,4,2
51757,2,1492,5,85,1,216,5,1754,7,316,-35,0,-48,,4,2
75136,0,935,7,72,5,426,1,572,3,225,6,137,-35,,4,2
47541,1,1043,4,207,7,208,5,977,4,203,1,270,-35,,4,2
54917,1,765,5,144,4,1027,9,553,1,317,7,311,-35,,4,2
13629,2,705,1,367,3,522,6,480,2,554,9,406,-35,,4,2
62835,2,776,6,631,2,371,8,810,3,416,5,274,-35,,4,2
79167,2,873,7,363,9,871,1,1446,6,316,7,311,-35,,4,2
48357,2,730,4,1013,8,1474,3,312,5,403,7,347,-35,,4,2
35798,1,1335,3,249,5,298,7,386,9,199,8,283,-35,,4,2
15476,0,1241,7,881,5,235,1,1163,4,161,4,144,4,,4,2
48213,2,1178,4,226,8,508,2,735,1,199,3,256,-35,,4,2
64983,1,1009,6,657,4,396,9,589,8,431,3,260,-35,,4,2
35415,2,794,3,230,5,603,4,440,1,381,5,497,-35,,4,2
82989,1,946,8,240,5,480,9,1018,8,153,9,269,-35,,4,2
15798,2,1059,1,303,5,307,7,454,9,170,8,261,-35,,4,2
24832,2,736,2,403,4,903,8,691,3,194,2,328,-35,,4,2
28532,2,688,2,298,8,495,5,585,3,198,2,233,-35,,4,2
16729,2,958,1,1700,6,504,6,320,7,646,2,340,9,,4,2
53572,1,920,5,686,3,312,5,521,7,476,2,684,-35,,4,2
47283,2,774,4,254,7,667,2,490,8,609,3,283,-35,,4,2
54917,1,926,6,968,5,130,5,138,5,140,5,152,5,,4,2
16493,1,801,1,204,6,398,4,431,9,381,3,205,-35,,4,2
62917,2,930,6,385,2,304,9,985,1,389,7,325,-35,,4,2
15476,0,862,1,776,5,284,4,864,7,171,6,296,-35,,4,2
57685,2,1076,5,381,7,813,6,385,8,481,5,261,-35,,4,2
36476,2,955,3,471,6,535,4,480,7,363,6,588,-35,,4,2
24913,0,1328,2,275,4,609,9,1145,1,471,3,761,-35,,4,2
28535,2,814,2,326,8,608,5,258,4,880,-35,0,-48,,4,2
82836,0,841,8,490,2,244,8,1026,3,267,6,97,-35,,4,2
96896,0,943,9,371,6,590,8,572,9,354,6,124,-35,,4,2
89647,2,941,8,290,9,635,6,967,4,585,7,207,-35,,4,2
62479,1,1216,6,462,2,549,4,521,7,258,9,406,-35,,4,2
53572,1,870,5,2056,3,261,5,604,7,494,2,79,-35,,4,2
34854,2,1025,2,1059,5,190,5,130,5,342,-35,0,-48,,4,2
82989,1,1171,8,248,2,376,9,745,8,217,9,246,-35,,4,2
21767,0,903,2,517,1,344,7,532,6,220,7,338,-35,,4,2
57967,2,1323,5,440,7,326,9,494,6,493,7,239,-35,,4,2
75162,1,996,7,262,5,1041,6,512,2,279,-35,0,-48,,4,2
72853,2,962,7,521,2,267,8,927,5,776,3,247,-35,,4,2
29353,2,776,2,281,9,976,3,571,5,263,3,246,-35,,4,2
21351,0,774,2,294,1,377,3,425,5,253,1,220,-35,,4,2
93475,2,834,9,486,3,389,4,376,7,394,5,251,-35,,4,2
54896,2,868,5,240,4,617,8,308,9,745,6,196,-35,,4,2
53217,0,808,5,586,3,608,2,680,1,344,7,311,-35,,4,2
49641,0,764,4,222,9,540,6,494,4,335,1,210,-35,,4,2
47541,1,688,4,358,7,462,5,416,4,426,1,297,-35,,4,2
36248,2,925,3,503,6,530,2,394,4,491,8,360,-35,,4,2
62475,2,1743,6,395,2,325,4,1109,7,312,5,261,-35,,4,2
51629,2,847,5,471,1,640,6,531,2,444,9,319,-35,,4,2
62932,0,1645,6,376,2,412,9,486,3,211,2,247,-35,,4,2
64983,1,1282,6,1163,4,549,9,1063,8,454,3,251,-35,,4,2
98348,1,818,9,180,8,531,3,417,4,235,8,292,-35,,4,2
35798,1,905,3,390,5,321,7,463,9,144,8,274,-35,,4,2
76241,2,1199,7,317,4,526,4,158,4,144,4,102,4,,4,2
41534,1,1177,4,567,1,194,5,791,3,234,4,238,-35,,4,2
98576,2,667,9,139,8,413,5,376,7,312,4,941,3,,4,2
75136,0,1275,7,240,5,753,1,814,3,353,6,265,-35,,4,2
64851,2,1449,6,366,4,363,8,612,5,317,1,274,-35,,4,2
51624,2,789,5,281,1,613,6,831,2,358,4,269,-35,,4,2
79168,0,1770,7,149,9,645,1,481,6,312,8,292,-35,,4,2
93248,2,810,9,740,3,253,2,517,4,340,8,324,-35,,4,2
93247,0,752,9,549,3,193,2,435,4,568,7,324,-35,,4,2
21724,2,819,2,453,1,681,7,736,2,225,4,416,-35,,4,2
68285,1,1109,6,271,8,554,2,244,8,390,5,265,-35,,4,2
54762,2,949,5,143,4,490,7,418,6,694,2,292,-35,,4,2
51351,2,858,5,581,1,977,3,608,5,184,1,284,-35,,4,2
53676,2,837,5,535,3,1045,6,349,7,326,6,333,-35,,4,2
29834,2,1087,2,367,9,462,8,1141,3,426,4,306,-35,,4,2
24913,0,1074,2,290,4,409,9,621,1,959,3,287,-35,,4,2
53217,0,1110,5,714,3,494,2,312,1,371,7,347,-35,,4,2
35153,2,1245,3,604,5,494,1,176,5,376,3,338,-35,,4,2
75368,2,971,7,608,5,604,3,349,6,343,8,275,-35,,4,2
53485,2,814,5,1423,3,530,4,440,8,413,5,242,-35,,4,2
32913,2,908,3,303,2,350,9,598,1,741,3,328,-35,,4,2
98348,1,857,9,212,8,950,3,598,4,317,8,252,-35,,4,2
21351,0,903,2,185,1,359,3,707,5,231,1,287,-35,,4,2
75136,0,922,7,257,5,299,1,372,3,431,6,233,-35,,4,2
75162,1,983,7,367,5,730,1,349,6,499,2,570,-35,,4,2
62479,1,1620,6,290,2,335,4,781,7,249,9,347,-35,,4,2
35798,1,1007,6,489,6,203,6,149,6,166,6,162,6,,4,2
79135,2,1168,7,176,9,435,1,799,3,249,5,269,-35,,4,2
17213,2,949,1,267,7,562,2,172,1,308,3,292,-35,,4,2
79168,0,1205,7,118,9,520,1,327,6,316,8,252,-35,,4,2
54917,1,929,5,221,4,631,9,1595,1,253,7,325,-35,,4,2
96283,2,696,9,449,6,754,2,248,8,581,3,238,-35,,4,2
93247,0,848,9,613,3,330,2,426,4,458,7,265,-35,,4,2
49641,0,785,4,186,9,749,3,444,6,143,6,144,6,,4,2
34832,2,932,3,271,4,458,8,464,3,329,2,229,-35,,4,2
76835,2,835,7,641,6,557,8,664,3,198,5,261,-35,,4,2
82989,1,956,8,477,2,362,9,226,8,185,9,306,-35,,4,2
24962,2,946,2,298,4,545,9,663,6,399,2,278,-35,,4,2
76767,2,717,7,676,6,230,7,254,6,480,7,374,-35,,4,2
82836,0,937,8,390,2,307,8,882,3,353,6,292,-35,,4,2
16493,1,806,1,204,6,339,4,422,9,486,3,314,-35,,4,2
41534,1,919,4,386,1,353,5,590,3,321,4,252,-35,,4,2
48516,2,1040,4,277,8,608,5,489,1,241,6,301,-35,,4,2
68285,1,830,6,230,8,408,2,298,8,422,5,288,-35,,4,2
15341,2,765,1,208,5,590,3,244,4,581,1,501,-35,,4,2
53532,2,579,5,709,3,539,5,395,3,517,2,324,-35,,4,2
21767,0,699,2,271,1,512,7,390,6,267,7,370,-35,,4,2
16754,2,1293,1,840,6,217,7,590,5,230,4,292,-35,,4,2
64835,2,814,6,1158,4,813,8,554,3,453,5,270,-35,,4,2
41793,2,1486,4,348,1,536,7,258,9,772,3,361,-35,,4,2
51354,2,731,5,908,1,868,3,708,5,161,4,286,3,,4,2
67936,2,2377,6,108,7,485,9,571,3,113,6,140,-35,,4,2
51682,2,1052,5,67,1,649,6,421,8,130,2,247,-35,,4,2
53572,1,1839,5,117,3,139,5,358,7,417,2,128,-35,,4,2
72836,2,913,7,286,2,507,8,322,3,685,6,133,-35,,4,2
64983,1,2094,9,89,4,753,9,190,4,262,6,194,4,,4,2
36757,2,1728,3,185,6,266,7,394,5,112,7,324,-35,,4,2
54728,2,1630,5,99,4,248,7,663,2,80,8,192,-35,,4,2
96896,0,1224,9,94,6,307,8,498,9,176,6,260,-35,,4,2
47541,1,2151,4,125,4,462,7,158,5,376,4,253,1,,4,2
62932,0,1238,6,62,2,667,9,613,3,130,2,201,-35,,4,2
15476,0,912,1,86,5,680,4,435,7,212,6,210,-35,,4,2
62479,1,1292,6,34,2,603,4,253,7,362,9,220,-35,,4,2
49641,0,863,4,181,9,316,6,853,4,149,1,115,-35,,4,2
93683,2,963,9,85,3,726,6,294,8,435,3,146,-35,,4,2
83282,2,936,8,198,3,317,2,562,8,322,2,255,-35,,4,2
75162,1,893,7,140,5,258,1,645,6,325,2,119,-35,,4,2
82836,0,774,8,130,2,135,8,376,3,544,6,97,-35,,4,2
24913,0,882,2,216,4,158,9,1012,1,100,3,196,-35,,4,2
15476,0,1022,1,108,5,239,4,763,7,108,6,246,-35,,4,2
24821,2,948,2,71,4,640,8,157,2,399,1,165,-35,,4,2
13498,2,795,1,91,3,247,4,1036,9,76,8,233,-35,,4,2
53572,1,991,5,135,3,694,5,508,7,126,2,228,-35,,4,2
68515,2,1008,6,48,8,394,5,599,1,76,5,248,3,,4,2
41534,1,927,4,162,1,66,5,791,3,343,4,138,-35,,4,2
16493,1,863,1,113,6,716,4,140,9,521,3,129,-35,,4,2
64729,2,1208,6,43,4,380,7,390,2,298,8,385,9,,4,2
68285,1,1129,6,48,8,872,2,80,8,294,5,119,-35,,4,2
93282,2,1008,9,94,3,543,2,317,8,212,2,174,-35,,4,2
47513,2,803,4,276,7,157,5,394,1,882,3,105,-35,,4,2
93548,2,1200,9,117,3,329,5,307,4,549,8,142,-35,,4,2
21767,0,945,2,376,1,553,7,108,6,138,7,265,-35,,4,2
34967,2,1238,3,298,4,695,9,194,6,85,7,310,-35,,4,2
34821,2,1541,3,116,4,322,8,344,2,402,1,120,-35,,4,2
64983,1,1214,6,139,4,400,9,552,8,109,3,214,-35,,4,2
47541,1,1184,4,216,7,636,5,357,4,266,-35,0,-48,,4,2
82989,1,1238,8,94,2,289,9,294,8,254,9,246,-35,,4,2
62932,0,1021,6,53,8,771,9,381,3,212,2,128,-35,,4,2
75136,0,1024,7,130,5,322,1,1059,3,189,6,160,-35,,4,2
54917,1,1447,5,117,4,294,9,977,1,267,7,96,-35,,4,2
53248,2,1464,5,136,3,516,2,203,4,467,9,638,-35,,4,2
93247,0,1177,9,99,3,317,2,375,4,262,7,129,-35,,4,2
16289,2,630,1,276,6,531,2,698,8,112,9,228,-35,,4,2
17679,2,1193,1,216,7,195,6,707,7,386,9,292,-35,,4,2
21351,0,979,2,94,1,676,3,162,5,253,1,142,-35,,4,2
28213,2,1249,2,135,8,257,2,413,1,449,3,246,-35,,4,2
64832,2,1155,6,108,4,776,8,180,3,140,2,164,-35,,4,2
53515,2,1338,5,230,1,521,3,135,1,140,3,166,3,,4,2
32172,2,1316,3,89,2,275,1,636,7,153,3,703,2,,4,2
28351,2,1055,2,77,8,785,3,139,5,375,1,152,-35,,4,2
98348,1,968,9,89,8,772,3,325,4,431,8,115,-35,,4,2
53217,0,1467,5,1226,3,58,2,488,1,408,7,97,-35,,4,2
96896,0,1629,9,99,6,592,8,272,9,458,6,214,-35,,4,2
62836,2,1055,6,90,2,693,8,195,3,430,6,283,-35,,4,2
79168,0,1111,7,135,9,953,1,404,6,85,8,169,-35,,4,2
15134,2,924,1,85,5,230,1,718,3,103,4,187,-35,,4,2
75793,2,1120,7,89,5,226,7,681,9,194,3,160,-35,,4,2
51796,2,1073,5,53,1,452,7,755,9,130,6,187,-35,,4,2
57935,2,977,5,198,7,664,9,430,3,140,5,137,-35,,4,2
35798,1,938,3,148,5,936,7,622,9,94,8,205,-35,,4,2
79367,2,1125,7,163,9,1204,3,261,6,139,7,193,-35,,4,2
82836,0,1179,8,185,2,362,8,435,3,194,6,205,-35,,4,2
41328,2,1055,4,126,1,891,3,107,2,321,8,93,-35,,4,2
35154,2,1514,3,66,2,453,3,76,2,112,3,139,2,,4,2
24913,0,956,2,98,4,531,9,562,1,67,3,232,-35,,4,2
82989,1,1197,8,71,2,504,8,994,8,185,8,736,8,,4,2
96896,0,1227,9,76,6,293,8,262,9,636,6,128,-35,,4,2
75768,2,1097,7,76,5,206,7,381,6,380,8,138,-35,,4,2
53217,0,1090,5,135,3,226,2,466,1,299,7,156,-35,,4,2
21575,2,894,2,85,1,976,5,89,7,426,5,283,-35,,4,2
75136,0,879,7,140,5,226,1,394,3,344,6,147,-35,,4,2
54917,1,912,5,116,4,650,9,188,1,335,7,147,-35,,4,2
49641,0,1089,4,117,9,1368,6,71,4,412,1,123,-35,,4,2
98348,1,920,9,90,8,1076,3,253,4,276,8,65,-35,,4,2
15496,2,713,1,140,5,226,4,804,9,112,6,174,-35,,4,2
21767,0,930,2,39,4,558,7,180,5,344,7,613,7,,4,2
16724,2,1019,1,145,6,284,7,1196,2,89,4,241,-35,,4,2
36764,2,1033,3,167,6,229,7,1036,6,98,4,179,-35,,4,2
64983,1,1179,6,130,4,595,9,257,8,263,3,178,-35,,4,2
96241,2,1355,9,303,6,53,6,766,2,107,4,326,1,,4,2
15476,0,799,1,126,5,472,4,540,7,81,6,232,-35,,4,2
24935,2,1023,2,48,4,299,9,753,3,303,5,147,-35,,4,2
68298,2,1504,6,75,8,472,2,480,9,104,8,255,-35,,4,2
53572,1,1162,5,163,3,284,5,244,7,463,2,251,-35,,4,2
72916,2,1596,7,103,2,495,9,912,1,44,6,310,-35,,4,2
93247,0,660,9,436,3,484,2,563,4,220,7,120,-35,,4,2
53291,2,1136,5,185,3,222,2,394,9,557,1,115,-35,,4,2
89151,2,1125,8,408,9,807,1,103,5,153,1,266,-35,,4,2
21351,0,925,2,189,1,340,3,367,5,439,1,184,-35,,4,2
62932,0,848,6,586,2,521,9,504,3,385,2,551,-35,,4,2
48547,2,1057,4,727,9,572,6,361,4,226,7,193,-35,,4,2
29134,2,1160,2,258,9,649,1,632,3,352,4,183,-35,,4,2
68285,1,927,6,772,8,745,2,458,8,343,5,252,-35,,4,2
35798,1,896,3,554,5,398,7,394,9,435,8,228,-35,,4,2
75162,1,1208,7,139,5,781,1,1168,6,531,2,283,-35,,4,2
48296,2,837,4,463,8,521,2,536,9,458,6,237,-35,,4,2
16835,2,815,1,404,6,1040,8,1436,3,89,5,229,-35,,4,2
79168,0,1126,7,81,9,639,1,167,6,229,8,106,-35,,4,2
93676,2,935,9,780,3,185,6,271,7,180,6,265,-35,,4,2
48349,2,1103,4,113,8,1418,3,375,4,109,9,342,-35,,4,2
32824,2,1097,3,62,2,845,8,367,2,175,4,124,-35,,4,2
89891,2,974,8,103,9,189,8,640,9,712,1,124,-35,,4,2
75764,2,924,7,85,5,193,7,1237,6,93,4,151,-35,,4,2
48536,2,905,4,422,8,735,6,344,6,167,6,116,6,,4,2
62479,1,782,6,417,2,507,4,290,7,450,9,266,-5,,4,2
16493,1,918,1,963,6,767,4,554,9,672,3,229,-35,,4,2
47541,1,1063,4,449,7,339,5,285,4,295,1,142,-35,,4,2
41534,1,736,4,949,1,490,5,836,3,243,4,180,-35,,4,2
21767,0,842,2,380,1,913,7,262,5,586,7,183,-35,,4,2
24936,2,1732,2,890,4,454,9,485,3,230,6,161,-35,,4,2
47541,1,753,4,262,7,327,5,320,4,240,1,101,-35,,4,2
32932,2,1126,3,203,2,586,9,357,3,240,2,69,-35,,4,2
62932,0,689,6,494,2,390,9,408,3,180,2,137,-35,,4,2
16493,1,829,1,148,6,858,4,500,3,604,9,410,-35,,4,2
64983,1,1079,6,835,4,550,9,271,8,477,3,141,-35,,4,2
17934,2,1297,1,198,7,395,9,649,3,758,4,202,-35,,4,2
24913,0,912,2,199,4,472,9,562,1,399,3,361,-35,,4,2
13624,2,872,1,222,3,385,6,1199,2,167,4,384,-35,,4,2
17689,2,768,1,216,7,491,6,453,8,113,9,10,-35,,4,2
15151,2,1138,1,453,5,258,1,267,5,376,1,165,-35,,4,2
21757,2,772,2,198,1,331,7,299,5,149,7,124,-35,,4,2
53217,0,1009,5,417,3,476,2,713,1,184,7,129,-35,,4,2
21351,0,1171,2,504,1,431,3,407,5,230,1,147,-35,,4,2
76498,2,840,7,340,6,399,4,377,9,143,8,125,-35,,4,2
29175,2,1139,2,267,9,790,1,485,7,285,5,148,-35,,4,2
64167,2,671,6,503,4,917,1,245,6,298,7,129,-35,,4,2
64896,2,543,6,1613,4,877,9,308,9,153,9,175,9,,4,2
75136,0,753,7,194,5,317,1,736,3,190,6,132,-35,,4,2
91572,2,730,9,298,1,340,5,412,7,417,2,138,-35,,4,2
93247,0,760,9,545,3,184,2,348,4,439,7,161,-35,,4,2
82989,1,989,8,230,2,677,9,112,8,230,9,607,-35,,4,2
82836,0,883,8,267,2,340,8,958,3,149,6,74,-35,,4,2
98348,1,880,9,89,8,1218,3,353,4,312,8,107,-35,,4,2
62479,1,1161,6,362,2,535,4,717,7,449,9,211,-35,,4,2
68293,2,674,6,367,8,481,2,258,9,440,3,155,-35,,4,2
91364,2,748,9,444,1,399,3,503,6,189,4,97,-35,,4,2
68285,1,839,6,235,8,471,2,212,8,735,5,102,-35,,4,2
15476,0,642,4,909,5,162,5,166,5,176,5,171,5,,4,2
54917,1,723,5,408,4,604,9,289,1,285,7,301,-35,,4,2
49641,0,847,4,263,9,508,6,303,4,385,1,247,-35,,4,2
62896,2,985,6,503,2,331,8,294,9,363,6,269,-35,,4,2
16793,2,1100,1,305,6,515,7,309,9,695,3,365,-35,,4,2
82854,2,724,8,303,2,286,8,485,5,571,4,348,-35,,4,2
54176,2,636,5,408,4,685,1,409,7,480,6,315,-35,,4,2
75162,1,911,4,1063,5,435,5,181,5,143,5,213,5,,4,2
82834,2,833,8,222,2,248,8,454,3,280,4,247,-35,,4,2
93496,2,768,9,509,3,544,2,571,9,277,6,360,-35,,4,2
48935,2,1671,4,222,8,454,9,530,3,344,5,288,-35,,4,2
96896,0,812,9,294,6,768,8,158,9,298,6,325,-35,,4,2
29324,2,836,2,254,9,558,3,212,2,343,4,307,-35,,4,2
79649,2,842,7,159,9,576,6,776,4,331,9,319,-35,,4,2
91724,2,712,9,566,1,421,7,531,2,517,4,307,-35,,4,2
79168,0,863,9,703,9,176,9,157,9,122,9,203,9,,4,2
35798,1,1564,3,267,5,289,7,349,9,208,8,288,-35,,4,2
53572,1,807,5,590,3,198,5,490,7,490,2,283,-35,,4,2
41534,1,1858,4,317,1,354,5,558,3,221,1,407,1,,4,2
62932,0,4472,6,57,2,917,9,390,3,103,2,146,-35,,4,2
98348,1,883,9,81,8,835,3,216,5,447,4,193,-35,,4,2
16493,1,1014,1,112,6,694,4,659,9,285,3,146,-35,,4,2
49641,0,948,4,113,9,1213,6,220,4,458,1,188,-35,,4,2
68968,2,1478,6,53,8,699,9,367,6,94,8,205,-35,,4,2
13285,2,976,1,112,3,194,2,667,8,231,5,214,-35,,4,2
16767,2,842,1,203,6,389,7,145,6,243,7,256,-35,,4,2
91676,2,932,9,225,1,317,6,248,7,190,6,251,-35,,4,2
68285,1,695,6,267,8,676,2,190,8,303,5,224,-35,,4,2
75136,0,976,7,422,5,699,1,841,3,212,6,242,-35,,4,2
53572,1,746,5,508,3,267,5,467,7,467,2,256,-35,,4,2
98215,2,694,9,303,8,617,2,536,1,289,5,229,-35,,4,2
85164,2,1154,8,317,5,631,1,1072,6,512,4,302,-35,,4,2
62828,2,1111,6,303,2,368,8,298,2,622,8,329,-35,,4,2
89828,2,756,8,176,9,216,8,404,2,257,8,220,-35,,4,2
51547,2,721,5,257,1,171,5,340,4,399,7,315,-35,,4,2
54917,1,831,5,299,4,986,9,699,1,271,7,297,-35,,4,2
79629,2,924,7,176,9,1082,6,558,2,426,9,338,-35,,4,2
82836,0,1008,8,244,2,234,8,454,3,262,6,224,-35,,4,2
75151,2,1026,7,304,5,677,1,170,5,281,1,320,-35,,4,2
24913,0,900,2,248,4,427,9,849,1,559,3,247,-35,,4,2
64983,1,745,6,303,4,372,9,1308,8,791,3,255,-35,,4,2
21767,0,1084,2,431,1,444,7,222,5,185,7,333,-35,,4,2
32836,2,1144,3,143,2,390,8,399,3,317,6,228,-35,,4,2
93247,0,714,9,358,3,371,2,303,4,353,7,265,-35,,4,2
91791,2,722,9,335,1,317,7,280,9,849,1,442,-35,,4,2
62479,1,1061,6,272,2,580,4,349,7,199,9,338,-35,,4,2
64176,2,901,6,949,4,895,1,644,7,291,6,269,-35,,4,2
51679,2,910,5,1173,1,394,6,485,7,154,9,328,-35,,4,2
82157,2,1278,8,421,2,854,1,448,5,167,7,338,-35,,4,2
21351,0,855,2,175,1,568,3,780,5,134,1,470,-35,,4,2
75162,1,940,7,204,5,508,1,495,6,762,2,256,-35,,4,2
47541,1,1019,4,203,7,690,5,262,4,281,1,324,-35,,4,2
41534,1,1079,4,212,1,850,3,457,4,292,-35,0,-48,,4,2
79168,0,1271,7,136,9,1094,1,418,6,294,8,246,-35,,4,2
82989,1,900,8,312,2,313,9,253,8,185,9,274,-35,,4,2
67293,2,801,6,239,7,508,2,322,9,485,3,269,-35,,4,2
53217,0,1258,5,577,3,553,2,686,1,280,7,416,-35,,4,2
93283,2,775,9,531,3,394,2,558,8,567,3,465,-35,,4,2
96896,0,644,9,662,6,427,9,1154,6,193,6,190,6,,4,2
35798,1,887,3,322,5,262,7,363,9,198,8,238,-35,,4,2
76854,2,796,7,517,6,476,8,553,5,294,1,529,-35,,4,2
15476,0,652,1,203,5,275,4,372,7,286,6,260,-35,,4,2
67547,2,843,6,330,7,407,5,886,4,417,7,356,-35,,4,2
34829,2,732,6,352,4,1046,6,198,6,162,6,936,6,,4,2
64132,2,669,6,694,4,590,1,267,3,276,2,274,-35,,4,2
21357,2,850,2,203,1,294,3,385,5,271,7,313,3,,4,2
83491,2,1049,8,782,3,494,4,336,9,448,1,210,-35,,4,2
76413,2,912,7,272,6,667,4,1281,1,277,3,269,-35,,4,2
28916,2,861,2,307,8,522,9,745,1,480,6,283,-35,,4,2
68535,2,1353,6,303,9,654,9,180,9,116,9,172,9,,4,2
36417,2,831,3,285,6,548,4,509,1,348,7,311,-35,,4,2
41534,1,1388,4,990,1,449,5,495,3,202,4,279,-35,,4,2
72162,2,794,7,262,2,1118,1,398,6,454,2,232,-35,,4,2
21351,0,795,2,331,1,390,3,394,5,298,1,239,-35,,4,2
93247,0,697,9,453,3,908,2,426,4,617,7,311,-35,,4,2
34791,2,1142,3,299,4,472,7,486,9,311,1,256,-35,,4,2
41796,2,938,4,590,1,390,7,372,6,1018,6,221,6,,4,2
64983,1,786,6,312,4,386,9,662,8,486,3,246,-35,,4,2
35798,1,905,3,339,5,390,7,381,9,172,8,287,-35,,4,2
15176,2,1022,1,190,5,262,1,490,7,236,6,282,-35,,4,2
24913,0,740,2,211,4,663,9,558,1,400,3,278,-35,,4,2
21767,0,1220,2,148,1,471,7,504,6,231,7,328,-35,,4,2
49641,0,1555,4,604,9,481,3,312,4,317,1,233,-35,,4,2
64916,2,1661,6,253,4,404,9,671,1,181,6,278,-35,,4,2
79853,2,1704,7,340,9,408,8,822,5,390,3,278,-35,,4,2
53217,0,1063,5,271,3,331,2,312,1,412,7,307,-35,,4,2
68285,1,1312,6,558,8,435,2,221,8,413,5,320,-35,,4,2
82989,1,750,8,294,2,372,9,290,8,244,9,319,-35,,4,2
47541,1,986,4,426,7,394,5,294,4,358,1,333,-35,,4,2
51764,2,1241,5,444,1,448,7,395,6,321,4,229,-35,,4,2
82415,2,719,8,280,2,521,4,422,1,458,5,224,-35,,4,2
79168,0,1028,7,141,9,476,1,285,6,331,8,246,-35,,4,2
35728,2,887,3,258,5,367,7,453,2,226,8,215,-35,,4,2
75136,0,775,7,226,5,504,1,504,3,161,6,269,-35,,4,2
82836,0,858,8,690,2,248,8,609,3,394,6,228,-35,,4,2
64985,2,733,6,912,7,381,7,125,7,162,7,135,7,,4,2
15476,0,686,1,194,5,258,4,422,7,257,6,270,-35,,4,2
57915,2,584,5,377,7,476,9,567,1,167,5,255,-35,,4,2
53572,1,982,5,349,3,330,5,458,7,331,2,246,-35,,4,2
98915,2,918,9,189,8,200,9,944,1,176,5,233,-35,,4,2
13672,2,864,1,286,3,407,6,458,7,440,2,196,-35,,4,2
53472,2,788,5,290,3,412,4,426,7,408,2,265,-35,,4,2
75162,1,1006,7,353,5,276,1,463,6,463,2,251,-35,,4,2
76768,2,837,7,299,6,198,7,368,6,466,8,256,-35,,4,2
36768,2,1017,3,313,6,393,7,259,6,425,8,270,-35,,4,2
35162,2,794,3,171,5,635,1,590,6,371,2,261,-35,,4,2
98348,1,728,9,421,8,1796,3,271,4,640,8,270,-35,,4,2
96896,0,869,9,389,6,577,8,890,9,184,6,234,-35,,4,2
32489,2,1003,3,153,2,389,4,645,8,163,6,410,-35,,4,2
29362,2,1104,9,272,3,285,6,544,2,255,-35,0,-48,,4,2
62479,1,751,6,294,2,430,4,540,7,195,9,328,-35,,4,2
57917,2,724,5,623,7,481,9,425,1,381,7,402,-35,,4,2
54917,1,823,5,858,4,614,9,425,1,235,7,274,-35,,4,2
16493,1,986,1,276,6,484,4,540,9,763,3,558,3,,4,2
62932,0,1238,6,357,2,340,9,513,3,207,2,228,-35,,4,2
53572,1,1233,5,1191,3,298,5,454,7,376,2,215,-35,,4,2
72485,2,894,7,373,2,617,4,262,8,522,5,279,-35,,4,2
68285,1,765,6,398,8,450,2,221,8,316,5,238,-35,,4,2
21351,0,877,2,295,1,412,3,690,5,235,1,301,-35,,4,2
64968,2,812,6,249,6,294,4,594,6,1086,6,208,6,,4,2
54828,2,753,5,162,4,549,8,390,2,281,8,260,-35,,4,2
35798,1,1008,3,370,5,268,7,390,9,180,8,292,-35,,4,2
29136,2,1115,2,1146,9,407,1,290,6,508,6,189,6,,4,2
54917,1,951,5,280,4,655,9,711,1,399,7,252,-35,,4,2
93682,2,826,9,317,3,362,6,330,8,440,2,256,-35,,4,2
91649,2,874,9,416,1,358,6,489,4,250,9,283,-35,,4,2
96828,2,764,9,275,6,367,8,513,2,189,8,247,-35,,4,2
32496,2,960,3,226,2,348,4,472,9,457,6,338,-35,,4,2
15476,0,953,1,249,5,525,4,563,7,404,6,283,-35,,4,2
34724,2,1004,3,253,4,453,7,504,2,216,4,247,-35,,4,2
91357,2,735,9,467,1,399,6,685,5,263,7,288,-35,,4,2
83621,2,1101,8,508,3,203,6,330,2,1577,1,521,1,,4,2
72489,2,1493,7,335,2,1058,4,162,8,758,9,501,-35,,4,2
24754,2,848,2,430,4,512,7,376,5,635,4,329,-35,,4,2
62932,0,691,6,381,2,322,9,426,3,207,2,219,-35,,4,2
47541,1,883,7,858,4,198,4,167,4,149,4,198,4,,4,2
49836,2,669,4,108,9,1081,8,494,3,631,6,282,-35,,4,2
93247,0,725,9,399,3,293,2,352,4,673,8,374,-35,,4,2
89351,2,723,9,193,8,1482,3,868,5,312,1,243,-35,,4,2
75136,0,1123,7,285,5,522,1,905,3,263,6,246,-35,,4,2
72164,2,1367,7,473,2,685,1,504,6,284,4,265,-35,,4,2
62483,2,647,6,304,2,375,4,481,8,518,3,315,-35,,4,2
85728,2,785,8,576,5,631,7,540,2,331,8,360,-35,,4,2
51798,2,1639,5,517,1,481,7,1586,9,112,8,388,-35,,4,2
49641,0,1017,4,268,9,680,6,1286,4,222,1,237,-35,,4,2
29629,2,1855,2,1805,9,267,6,607,2,286,9,341,-35,,4,2
24913,0,991,2,590,4,927,9,425,1,240,6,274,-35,,4,2
49354,2,1180,4,263,9,1268,3,954,5,150,6,341,-35,,4,2
79168,0,1085,7,231,9,895,1,472,6,216,8,302,-35,,4,2
82989,1,903,8,344,2,517,9,194,8,295,9,292,-35,,4,2
72962,2,981,7,395,2,490,9,640,6,253,2,361,-35,,4,2
